shot_id,episode,shot_number,duration,shot_type,camera,character,emotion,action,dialogue,scene,time_period,lighting,color_palette,ai_prompt
S2144,72,14,4.5,俯拍,拉远,小四,野心,"对视 - ""戏就是戏，不能改！""",从一而终——这是虞姬的信念，也是程蝶衣的一生。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),标语红光,政治红,"小四, 野心 expression, 对视 - ""戏就是戏，不能改！"", set in 剧院排练厅 - 集体排练，新式舞台，政治标语, high angle shot, 标语红光, color palette: 政治红, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2145,72,15,6.2,大全景,环绕,程蝶衣,迷离,拭泪 - 小四要改变京剧传统,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,暗沉,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 迷离 expression, 拭泪 - 小四要改变京剧传统, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, wide establishing shot, 日光灯, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2146,72,16,5.0,特写,斯坦尼康,段小楼,悔恨,仰望 - 蝶衣强烈反对,咱们是假霸王，真虞姬。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,政治红,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 悔恨 expression, 仰望 - 蝶衣强烈反对, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, extreme close-up shot, 工厂白光, color palette: 政治红, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2147,72,17,3.3,过肩镜头,升降,段小楼,愧疚,"凝视 - ""戏就是戏，不能改！""",咱们是假霸王，真虞姬。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,政治红,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 愧疚 expression, 凝视 - ""戏就是戏，不能改！"", set in 剧院排练厅 - 集体排练，新式舞台，政治标语, over-the-shoulder shot, 日光灯, color palette: 政治红, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2148,72,18,7.9,近景,推进,小四,背叛,凝视 - 小四要改变京剧传统,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,褪色戏服,"小四, 背叛 expression, 凝视 - 小四要改变京剧传统, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, close-up shot, 工厂白光, color palette: 褪色戏服, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2149,72,19,6.6,过肩镜头,拉远,程蝶衣,决绝,起舞 - 蝶衣强烈反对,是我自己搞不清楚。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,褪色戏服,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 决绝 expression, 起舞 - 蝶衣强烈反对, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, over-the-shoulder shot, 工厂白光, color palette: 褪色戏服, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2150,72,20,5.3,特写,跟拍,程蝶衣,凄美,"挥手 - ""戏就是戏，不能改！""",说好的，一辈子，差一年、一个月、一天、一个时辰，都不算一辈子。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),标语红光,暗沉,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 凄美 expression, 挥手 - ""戏就是戏，不能改！"", set in 剧院排练厅 - 集体排练，新式舞台，政治标语, extreme close-up shot, 标语红光, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2151,72,21,5.8,全景,推进,小四,野心,握拳 - 小四要改变京剧传统,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,暗沉,"小四, 野心 expression, 握拳 - 小四要改变京剧传统, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, full shot, 日光灯, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2152,72,22,4.3,近景,拉远,段小楼,愧疚,起舞 - 蝶衣强烈反对,他给袁四爷做了四年的妾！,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,褪色戏服,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 愧疚 expression, 起舞 - 蝶衣强烈反对, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, close-up shot, 日光灯, color palette: 褪色戏服, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2153,72,23,3.1,全景,推进,段小楼,震惊,"起身 - ""戏就是戏，不能改！""",,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),标语红光,暗沉,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 震惊 expression, 起身 - ""戏就是戏，不能改！"", set in 剧院排练厅 - 集体排练，新式舞台，政治标语, full shot, 标语红光, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2154,72,24,6.5,大全景,推进,段小楼,悔恨,转身 - 小四要改变京剧传统,得嘞，往后甭提这档子事儿了。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,暗沉,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 悔恨 expression, 转身 - 小四要改变京剧传统, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, wide establishing shot, 工厂白光, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2155,72,25,3.7,俯拍,横移,程蝶衣,迷离,站立 - 蝶衣强烈反对,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,政治红,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 迷离 expression, 站立 - 蝶衣强烈反对, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, high angle shot, 工厂白光, color palette: 政治红, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2156,72,26,2.8,大全景,升降,段小楼,愧疚,"行走 - ""戏就是戏，不能改！""",我跟她划清界线！,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,褪色戏服,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 愧疚 expression, 行走 - ""戏就是戏，不能改！"", set in 剧院排练厅 - 集体排练，新式舞台，政治标语, wide establishing shot, 日光灯, color palette: 褪色戏服, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2157,72,27,5.2,特写,跟拍,小四,得意,俯身 - 小四要改变京剧传统,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,灰蓝工装,"小四, 得意 expression, 俯身 - 小四要改变京剧传统, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, extreme close-up shot, 工厂白光, color palette: 灰蓝工装, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2158,72,28,2.8,近景,斯坦尼康,段小楼,妥协,挥手 - 蝶衣强烈反对,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,褪色戏服,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 妥协 expression, 挥手 - 蝶衣强烈反对, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, close-up shot, 工厂白光, color palette: 褪色戏服, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2159,72,29,5.6,全景,拉远,小四,恐惧,"拭泪 - ""戏就是戏，不能改！""",,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,暗沉,"小四, 恐惧 expression, 拭泪 - ""戏就是戏，不能改！"", set in 剧院排练厅 - 集体排练，新式舞台，政治标语, full shot, 日光灯, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2160,72,30,6.8,俯拍,环绕,小四,得意,落座 - 小四要改变京剧传统,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,灰蓝工装,"小四, 得意 expression, 落座 - 小四要改变京剧传统, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, high angle shot, 工厂白光, color palette: 灰蓝工装, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2161,73,1,5.7,俯拍,升降,程蝶衣,决绝,练功 - 蝶衣不肯,从一而终。,干部办公室 - 简朴办公室，毛主席像，文件堆积,建国后 (1949-1966),日光灯,灰蓝工装,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 决绝 expression, 练功 - 蝶衣不肯, set in 干部办公室 - 简朴办公室，毛主席像，文件堆积, high angle shot, 日光灯, color palette: 灰蓝工装, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2162,73,2,7.3,过肩镜头,斯坦尼康,程蝶衣,凄美,落座 - 矛盾激化,不疯魔不成活。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,灰蓝工装,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 凄美 expression, 落座 - 矛盾激化, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, over-the-shoulder shot, 工厂白光, color palette: 灰蓝工装, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2163,73,3,2.2,仰拍,环绕,程蝶衣,决绝,转身 - 小四逼迫蝶衣让出虞姬位置,说好的，一辈子，差一年、一个月、一天、一个时辰，都不算一辈子。,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),日光灯,暗沉,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 决绝 expression, 转身 - 小四逼迫蝶衣让出虞姬位置, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, low angle shot, 日光灯, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2164,73,4,7.1,俯拍,固定,小四,恐惧,化妆 - 蝶衣不肯,,干部办公室 - 简朴办公室，毛主席像，文件堆积,建国后 (1949-1966),日光灯,暗沉,"小四, 恐惧 expression, 化妆 - 蝶衣不肯, set in 干部办公室 - 简朴办公室，毛主席像，文件堆积, high angle shot, 日光灯, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2165,73,5,5.7,特写,推进,小四,野心,落座 - 矛盾激化,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),标语红光,政治红,"小四, 野心 expression, 落座 - 矛盾激化, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, extreme close-up shot, 标语红光, color palette: 政治红, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2166,73,6,2.3,近景,手持晃动,小四,顺从,化妆 - 小四逼迫蝶衣让出虞姬位置,,剧院排练厅 - 集体排练，新式舞台，政治标语,建国后 (1949-1966),工厂白光,灰蓝工装,"小四, 顺从 expression, 化妆 - 小四逼迫蝶衣让出虞姬位置, set in 剧院排练厅 - 集体排练，新式舞台，政治标语, close-up shot, 工厂白光, color palette: 灰蓝工装, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S2167,73,7,7.4,仰拍,环绕,程蝶衣,凄美,俯身 - 蝶衣不肯,霸王要是真姓楚，大约不会这般无情。,干部办公室 - 简朴办公室，毛主席像，文件堆积,建国后 (1949-1966),日光灯,暗沉,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 凄美 expression, 俯身 - 蝶衣不肯, set in 干部办公室 - 简朴办公室，毛主席像，文件堆积, low angle shot, 日光灯, color palette: 暗沉, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
