"shot_id","episode","scene_num","duration","shot_type","camera_angle","camera_movement","character","emotion","action","location","dialogue","Image_Prompt","Video_Prompt"
"E082_S007","82","1","2.8","OTS","High-angle","Truck-L","小豆子","畏怯","牽手走路","北平廟會","","High-contrast, OTS shot, High-angle, 小豆子, 畏怯, 牽手走路, 北平廟會, 日間, butterfly lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, OTS shot, 小豆子 牽手走路, 畏怯 mood, 北平廟會, butterfly lighting, cinematic, 2.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S008","82","1","2.9","POV","High-angle","Truck-R","小豆子娘","畏怯","張望","北平廟會","","High-contrast, POV shot, High-angle, 小豆子娘, 畏怯, 張望, 北平廟會, 日間, butterfly lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, POV shot, 小豆子娘 張望, 畏怯 mood, 北平廟會, butterfly lighting, cinematic, 2.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S009","82","2","2.4","2Shot","High-angle","Crane-up","關師傅","恐懼","偷看","關家科班","","High-contrast, 2Shot shot, High-angle, 關師傅, 恐懼, 偷看, 關家科班, 黃昏, butterfly lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, 2Shot shot, 關師傅 偷看, 恐懼 mood, 關家科班, butterfly lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S010","82","2","3.9","ECU","High-angle","Crane-down","學徒們","堅毅","偷看","關家科班","一顆老鼠屎壞我一鍋湯","High-contrast, ECU shot, High-angle, 學徒們, 堅毅, 偷看, 關家科班, 黃昏, butterfly lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, ECU shot, 學徒們 偷看, 堅毅 mood, 關家科班, butterfly lighting, cinematic, 3.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S011","82","2","3.0","CU","High-angle","Handheld","關師傅","麻木","揮打","關家科班","","High-contrast, CU shot, High-angle, 關師傅, 麻木, 揮打, 關家科班, 黃昏, butterfly lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, CU shot, 關師傅 揮打, 麻木 mood, 關家科班, butterfly lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S012","82","2","2.8","MCU","High-angle","Steadicam","關師傅","威嚴","耗頂","關家科班","","High-contrast, MCU shot, High-angle, 關師傅, 威嚴, 耗頂, 關家科班, 黃昏, butterfly lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, MCU shot, 關師傅 耗頂, 威嚴 mood, 關家科班, butterfly lighting, cinematic, 2.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S013","82","2","2.4","MS","High-angle","Drone","小豆子","決絕","擁抱","胡同磨刀攤","","High-contrast, MS shot, High-angle, 小豆子, 決絕, 擁抱, 胡同磨刀攤, 日間, butterfly lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Drone camera, MS shot, 小豆子 擁抱, 決絕 mood, 胡同磨刀攤, butterfly lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S014","82","2","3.8","MLS","Low-angle","Static","小豆子娘","痛楚","站立","胡同磨刀攤","","High-contrast, MLS shot, Low-angle, 小豆子娘, 痛楚, 站立, 胡同磨刀攤, 日間, butterfly lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","MLS shot, 小豆子娘 站立, 痛楚 mood, 胡同磨刀攤, butterfly lighting, cinematic, 3.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S015","82","2","3.6","LS","Low-angle","Pan-L","小豆子","決絕","站立","胡同磨刀攤","娘，我手冷","High-contrast, LS shot, Low-angle, 小豆子, 決絕, 站立, 胡同磨刀攤, 日間, butterfly lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, LS shot, 小豆子 站立, 決絕 mood, 胡同磨刀攤, butterfly lighting, cinematic, 3.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S016","82","2","2.6","ELS","Low-angle","Pan-R","小豆子","決絕","掙扎","胡同磨刀攤","","High-contrast, ELS shot, Low-angle, 小豆子, 決絕, 掙扎, 胡同磨刀攤, 日間, butterfly lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, ELS shot, 小豆子 掙扎, 決絕 mood, 胡同磨刀攤, butterfly lighting, cinematic, 2.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S017","82","3","3.5","OTS","Low-angle","Tilt-up","小豆子娘","審視","跪地","關家堂屋","","High-contrast, OTS shot, Low-angle, 小豆子娘, 審視, 跪地, 關家堂屋, 黃昏, butterfly lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, OTS shot, 小豆子娘 跪地, 審視 mood, 關家堂屋, butterfly lighting, cinematic, 3.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S018","82","3","3.7","POV","Low-angle","Tilt-down","關師傅","審視","跪地","關家堂屋","","High-contrast, POV shot, Low-angle, 關師傅, 審視, 跪地, 關家堂屋, 黃昏, butterfly lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, POV shot, 關師傅 跪地, 審視 mood, 關家堂屋, butterfly lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S019","82","3","2.0","2Shot","Low-angle","Dolly-in","關師傅","恐懼","跪地","關家堂屋","","High-contrast, 2Shot shot, Low-angle, 關師傅, 恐懼, 跪地, 關家堂屋, 黃昏, butterfly lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, 2Shot shot, 關師傅 跪地, 恐懼 mood, 關家堂屋, butterfly lighting, cinematic, 2.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S020","82","3","2.0","ECU","Low-angle","Dolly-out","小豆子","審視","顫抖","關家堂屋","救他一命了","High-contrast, ECU shot, Low-angle, 小豆子, 審視, 顫抖, 關家堂屋, 黃昏, butterfly lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, ECU shot, 小豆子 顫抖, 審視 mood, 關家堂屋, butterfly lighting, cinematic, 2.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S021","82","3","2.6","CU","Dutch","Truck-L","小石頭","堅持","唱腔","練功房","","High-contrast, CU shot, Dutch, 小石頭, 堅持, 唱腔, 練功房, 各時段, butterfly lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, CU shot, 小石頭 唱腔, 堅持 mood, 練功房, butterfly lighting, cinematic, 2.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S022","82","3","2.2","MCU","Dutch","Truck-R","小豆子","友愛","壓腿","練功房","","High-contrast, MCU shot, Dutch, 小豆子, 友愛, 壓腿, 練功房, 各時段, butterfly lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, MCU shot, 小豆子 壓腿, 友愛 mood, 練功房, butterfly lighting, cinematic, 2.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S023","82","3","2.3","MS","Dutch","Crane-up","小豆子","堅持","壓腿","練功房","","High-contrast, MS shot, Dutch, 小豆子, 堅持, 壓腿, 練功房, 各時段, butterfly lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, MS shot, 小豆子 壓腿, 堅持 mood, 練功房, butterfly lighting, cinematic, 2.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S024","82","3","2.5","MLS","Dutch","Crane-down","師兄弟們","堅持","壓腿","練功房","","High-contrast, MLS shot, Dutch, 師兄弟們, 堅持, 壓腿, 練功房, 各時段, butterfly lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, MLS shot, 師兄弟們 壓腿, 堅持 mood, 練功房, butterfly lighting, cinematic, 2.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S025","82","4","2.1","LS","Dutch","Handheld","段小樓","癡迷","對唱","戲園子","虞兮虞兮奈若何","High-contrast, LS shot, Dutch, 段小樓, 癡迷, 對唱, 戲園子, 夜間, butterfly lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, LS shot, 段小樓 對唱, 癡迷 mood, 戲園子, butterfly lighting, cinematic, 2.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S026","82","4","4.0","ELS","Dutch","Steadicam","觀眾","癡迷","對唱","戲園子","","High-contrast, ELS shot, Dutch, 觀眾, 癡迷, 對唱, 戲園子, 夜間, butterfly lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, ELS shot, 觀眾 對唱, 癡迷 mood, 戲園子, butterfly lighting, cinematic, 4.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S027","82","4","2.2","OTS","Dutch","Drone","觀眾","霸氣","舞劍","戲園子","","High-contrast, OTS shot, Dutch, 觀眾, 霸氣, 舞劍, 戲園子, 夜間, butterfly lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Drone camera, OTS shot, 觀眾 舞劍, 霸氣 mood, 戲園子, butterfly lighting, cinematic, 2.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S028","82","4","2.5","POV","Bird-eye","Static","觀眾","入戲","舞劍","戲園子","","High-contrast, POV shot, Bird-eye, 觀眾, 入戲, 舞劍, 戲園子, 夜間, butterfly lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","POV shot, 觀眾 舞劍, 入戲 mood, 戲園子, butterfly lighting, cinematic, 2.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S029","82","4","3.2","2Shot","Bird-eye","Pan-L","程蝶衣","深情","對話","後台化妝間","","High-contrast, 2Shot shot, Bird-eye, 程蝶衣, 深情, 對話, 後台化妝間, 夜間, butterfly lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, 2Shot shot, 程蝶衣 對話, 深情 mood, 後台化妝間, butterfly lighting, cinematic, 3.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S030","82","4","3.1","ECU","Bird-eye","Pan-R","程蝶衣","隱忍","化妝","後台化妝間","蝶衣","High-contrast, ECU shot, Bird-eye, 程蝶衣, 隱忍, 化妝, 後台化妝間, 夜間, butterfly lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, ECU shot, 程蝶衣 化妝, 隱忍 mood, 後台化妝間, butterfly lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S031","82","4","3.0","CU","Bird-eye","Tilt-up","段小樓","深情","化妝","後台化妝間","","High-contrast, CU shot, Bird-eye, 段小樓, 深情, 化妝, 後台化妝間, 夜間, butterfly lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, CU shot, 段小樓 化妝, 深情 mood, 後台化妝間, butterfly lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S032","82","4","3.5","MCU","Bird-eye","Tilt-down","程蝶衣","隱忍","對話","後台化妝間","","High-contrast, MCU shot, Bird-eye, 程蝶衣, 隱忍, 對話, 後台化妝間, 夜間, butterfly lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, MCU shot, 程蝶衣 對話, 隱忍 mood, 後台化妝間, butterfly lighting, cinematic, 3.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S033","82","5","3.6","MS","Bird-eye","Dolly-in","段小樓","掙扎","流淚","各場景","","High-contrast, MS shot, Bird-eye, 段小樓, 掙扎, 流淚, 各場景, 各時段, butterfly lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, MS shot, 段小樓 流淚, 掙扎 mood, 各場景, butterfly lighting, cinematic, 3.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S034","82","5","3.5","MLS","Bird-eye","Dolly-out","菊仙","憤怒","爭吵","各場景","","High-contrast, MLS shot, Bird-eye, 菊仙, 憤怒, 爭吵, 各場景, 各時段, butterfly lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, MLS shot, 菊仙 爭吵, 憤怒 mood, 各場景, butterfly lighting, cinematic, 3.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S035","82","5","3.7","LS","Worm-eye","Truck-L","菊仙","憤怒","爭吵","各場景","你變了","High-contrast, LS shot, Worm-eye, 菊仙, 憤怒, 爭吵, 各場景, 各時段, butterfly lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, LS shot, 菊仙 爭吵, 憤怒 mood, 各場景, butterfly lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S036","82","5","3.4","ELS","Worm-eye","Truck-R","程蝶衣","憤怒","摔門","各場景","","High-contrast, ELS shot, Worm-eye, 程蝶衣, 憤怒, 摔門, 各場景, 各時段, butterfly lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, ELS shot, 程蝶衣 摔門, 憤怒 mood, 各場景, butterfly lighting, cinematic, 3.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S037","82","5","3.1","OTS","Worm-eye","Crane-up","程蝶衣","抉擇","關鍵動作","各場景","","High-contrast, OTS shot, Worm-eye, 程蝶衣, 抉擇, 關鍵動作, 各場景, 各時段, butterfly lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, OTS shot, 程蝶衣 關鍵動作, 抉擇 mood, 各場景, butterfly lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S038","82","5","2.7","POV","Worm-eye","Crane-down","程蝶衣","崩潰","轉變","各場景","","High-contrast, POV shot, Worm-eye, 程蝶衣, 崩潰, 轉變, 各場景, 各時段, butterfly lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, POV shot, 程蝶衣 轉變, 崩潰 mood, 各場景, butterfly lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S039","82","5","3.2","2Shot","Worm-eye","Handheld","程蝶衣","覺醒","關鍵動作","各場景","","High-contrast, 2Shot shot, Worm-eye, 程蝶衣, 覺醒, 關鍵動作, 各場景, 各時段, butterfly lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, 2Shot shot, 程蝶衣 關鍵動作, 覺醒 mood, 各場景, butterfly lighting, cinematic, 3.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E082_S040","82","5","3.7","ECU","Worm-eye","Steadicam","段小樓","覺醒","關鍵動作","各場景","我本是男兒郎","High-contrast, ECU shot, Worm-eye, 段小樓, 覺醒, 關鍵動作, 各場景, 各時段, butterfly lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, ECU shot, 段小樓 關鍵動作, 覺醒 mood, 各場景, butterfly lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E083_S001","83","1","3.7","CU","Eye-level","Pan-L","管場人","滄桑","緩步走來","現代劇院","","High-contrast, CU shot, Eye-level, 管場人, 滄桑, 緩步走來, 現代劇院, 日間, butterfly lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, CU shot, 管場人 緩步走來, 滄桑 mood, 現代劇院, butterfly lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E083_S002","83","1","2.4","MCU","Eye-level","Pan-R","管場人","懷舊","環顧四周","現代劇院","","High-contrast, MCU shot, Eye-level, 管場人, 懷舊, 環顧四周, 現代劇院, 日間, butterfly lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, MCU shot, 管場人 環顧四周, 懷舊 mood, 現代劇院, butterfly lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E083_S003","83","1","2.3","MS","Eye-level","Tilt-up","管場人","疏離","對話交談","現代劇院","","High-contrast, MS shot, Eye-level, 管場人, 疏離, 對話交談, 現代劇院, 日間, butterfly lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, MS shot, 管場人 對話交談, 疏離 mood, 現代劇院, butterfly lighting, cinematic, 2.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E083_S004","83","1","3.9","MLS","Eye-level","Tilt-down","段小樓","疏離","緩步走來","現代劇院","","High-contrast, MLS shot, Eye-level, 段小樓, 疏離, 緩步走來, 現代劇院, 日間, butterfly lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, MLS shot, 段小樓 緩步走來, 疏離 mood, 現代劇院, butterfly lighting, cinematic, 3.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E083_S005","83","1","2.5","LS","Eye-level","Dolly-in","路人","決絕","牽手走路","北平廟會","臭婊子","High-contrast, LS shot, Eye-level, 路人, 決絕, 牽手走路, 北平廟會, 日間, butterfly lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, LS shot, 路人 牽手走路, 決絕 mood, 北平廟會, butterfly lighting, cinematic, 2.5s duration, Chinese opera, 1920s Beijing aesthetic"
