"shot_id","episode","scene_num","shot_number","duration","shot_type","camera_angle","camera_movement","lens","focus","key_light","lighting_style","color_temp","light_direction","shadows","framing","depth","headroom","lead_room","character","emotion","action","eyeline","blocking","location","time_of_day","weather","props","costume","color_palette","dialogue","sfx","music","ambience","transition_in","transition_out","pacing","beat","phase","prompt_style","prompt_camera","prompt_mood","prompt_lighting","reference"
"E086_S017","86","3","17","3.9","OTS","Low-angle","Tilt-up","Normal 35mm","Shallow","Natural","Silhouette","Neutral-5600K","Back","Soft","Golden-ratio","BG-focus","Normal","Lead-right","小豆子娘","恐懼","檢查","Off-screen-R","Enter-L","關家堂屋","黃昏","室內","祖師爺牌位","破襖","暗褐暖光","","","","空曠","Dissolve","Cut","Medium","Build","合","Soft-glow","ots shot, low-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S018","86","3","18","3.8","POV","Low-angle","Tilt-down","Normal 50mm","Shallow","Natural","Silhouette","Neutral-5600K","Top","Soft","Symmetry","BG-focus","Normal","Lead-right","小豆子","審視","檢查","Camera","Enter-R","關家堂屋","黃昏","室內","契約","破襖","暗褐暖光","","呼吸聲","","壓抑","Fade-in","Cut","Medium","Build","合","Soft-glow","pov shot, low-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S019","86","3","19","3.8","2Shot","Low-angle","Dolly-in","Normal 50mm","Shallow","Natural","Silhouette","Neutral-5600K","Bottom","Soft","Dynamic","BG-focus","Normal","Lead-right","小豆子","恐懼","檢查","Off-screen-R","Cross","關家堂屋","黃昏","室內","茶碗","長袍","暗褐暖光","","腳步聲","","安靜","Fade-out","Cut","Medium","Build","合","Soft-glow","2shot shot, low-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S020","86","3","20","2.8","ECU","Low-angle","Dolly-out","Normal 50mm","Rack-focus","Natural","Silhouette","Cool-7000K","3-point","None","Rule-of-thirds","BG-focus","Loose","Center","小豆子娘","審視","顫抖","Up","Exit-L","關家堂屋","黃昏","室內","茶碗","長袍","暗褐暖光","沒吃戲飯的命","","寂靜","壓抑","Wipe","Cut","Medium","Build","合","Soft-glow","ecu shot, low-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S021","86","3","21","2.3","CU","Dutch","Truck-L","Normal 50mm","Rack-focus","Natural","Silhouette","Cool-7000K","Front","None","Center","BG-focus","Loose","Center","師兄弟們","友愛","互助","Down","Enter-L","練功房","各時段","室內","翎子","練功服","青灰木色","","","","安靜","Match-cut","Cut","Fast","Tension","合","Soft-glow","cu shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S022","86","3","22","3.4","MCU","Dutch","Truck-R","Normal 50mm","Rack-focus","Natural","Silhouette","Cool-7000K","Side-L","None","Golden-ratio","BG-focus","Loose","Center","師兄弟們","痛苦","互助","Off-screen-L","Static","練功房","各時段","室內","靶子","練功服","青灰木色","","腳步聲","","嘈雜","J-cut","Cut","Fast","Tension","合","Soft-glow","mcu shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S023","86","3","23","2.7","MS","Dutch","Crane-up","Normal 50mm","Rack-focus","Natural","Silhouette","Cool-7000K","Side-R","None","Symmetry","BG-focus","Loose","Center","小豆子","痛苦","壓腿","Off-screen-L","Exit-L","練功房","各時段","室內","靶子","練功服","青灰木色","","風聲","","安靜","L-cut","Cut","Fast","Tension","合","Soft-glow","ms shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S024","86","3","24","2.7","MLS","Dutch","Crane-down","Tele 85mm","Rack-focus","Practical","Silhouette","Cool-7000K","Back","None","Dynamic","Deep-all","Loose","Center","師兄弟們","痛苦","唱腔","Off-screen-L","Enter-L","練功房","各時段","室內","翎子","練功服","青灰木色","","環境音","","迴響","Cut","Cut","Fast","Tension","合","Soft-glow","mls shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S025","86","4","25","3.5","LS","Dutch","Handheld","Tele 85mm","Rack-focus","Practical","Silhouette","Cool-7000K","Top","None","Rule-of-thirds","Deep-all","Loose","Center","程蝶衣","癡迷","舞劍","Down","Static","戲園子","夜間","室內","道具劍","霸王戲服","濃艷戲彩","力拔山兮氣蓋世","呼吸聲","","壓抑","Dissolve","Cut","Fast","Tension","合","Soft-glow","ls shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S026","86","4","26","2.1","ELS","Dutch","Steadicam","Tele 85mm","Rack-focus","Practical","Silhouette","Cool-7000K","Bottom","None","Center","Deep-all","Loose","Center","觀眾","癡迷","舞劍","Camera","Turn","戲園子","夜間","室內","道具劍","虞姬戲服","濃艷戲彩","","鑼鼓聲","","迴響","Fade-in","Cut","Fast","Tension","合","Soft-glow","els shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S027","86","4","27","3.7","OTS","Dutch","Drone","Tele 85mm","Rack-focus","Practical","Silhouette","Cool-7000K","3-point","None","Golden-ratio","Deep-all","Loose","Center","程蝶衣","入戲","亮相","Off-screen-L","Turn","戲園子","夜間","室內","胡琴","霸王戲服","濃艷戲彩","","鑼鼓聲","","迴響","Fade-out","Cut","Fast","Tension","合","Soft-glow","ots shot, dutch","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S028","86","4","28","3.1","POV","Bird-eye","Static","Tele 85mm","Rack-focus","Practical","Silhouette","Cool-7000K","Front","None","Symmetry","Deep-all","Loose","Center","段小樓","癡迷","亮相","Off-screen-R","Cross","戲園子","夜間","室內","戲服","虞姬戲服","濃艷戲彩","","呼吸聲","","迴響","Wipe","Cut","Fast","Tension","合","Soft-glow","pov shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S029","86","4","29","2.1","2Shot","Bird-eye","Pan-L","Tele 85mm","Rack-focus","Practical","Silhouette","Cool-7000K","Side-L","None","Dynamic","Deep-all","Loose","Center","程蝶衣","深情","化妝","Up","Enter-R","後台化妝間","夜間","室內","戲服","戲服/便裝","暗紅暖光","","環境音","","嘈雜","Match-cut","Cut","Fast","Tension","合","Soft-glow","2shot shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S030","86","4","30","3.2","ECU","Bird-eye","Pan-R","Tele 135mm","Split-diopter","Practical","Silhouette","Mixed","Side-R","Dramatic","Rule-of-thirds","Deep-all","Cropped","Off-frame","程蝶衣","深情","化妝","Down","Exit-R","後台化妝間","夜間","室內","戲服","戲服/便裝","暗紅暖光","師哥","腳步聲","漸強","迴響","J-cut","Cut","Fast","Tension","合","Soft-glow","ecu shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S031","86","4","31","3.6","CU","Bird-eye","Tilt-up","Tele 135mm","Split-diopter","Practical","Silhouette","Mixed","Back","Dramatic","Center","Deep-all","Cropped","Off-frame","程蝶衣","糾結","凝視","Camera","Exit-L","後台化妝間","夜間","室內","頭面","戲服/便裝","暗紅暖光","","腳步聲","","迴響","L-cut","Cut","Fast","Climax","合","Soft-glow","cu shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S032","86","4","32","2.4","MCU","Bird-eye","Tilt-down","Tele 135mm","Split-diopter","Mixed","Silhouette","Mixed","Top","Dramatic","Golden-ratio","Layered","Cropped","Off-frame","段小樓","隱忍","化妝","Down","Static","後台化妝間","夜間","室內","頭面","戲服/便裝","暗紅暖光","","呼吸聲","","壓抑","Cut","Cut","Fast","Climax","合","Soft-glow","mcu shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S033","86","5","33","4.0","MS","Bird-eye","Dolly-in","Tele 135mm","Split-diopter","Mixed","Silhouette","Mixed","Bottom","Dramatic","Symmetry","Layered","Cropped","Off-frame","菊仙","掙扎","流淚","Down","Cross","各場景","各時段","各天氣","各種","各式","高對比","","腳步聲","","空曠","Dissolve","Cut","Fast","Climax","合","Soft-glow","ms shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S034","86","5","34","3.2","MLS","Bird-eye","Dolly-out","Tele 135mm","Split-diopter","Mixed","Silhouette","Mixed","3-point","Dramatic","Dynamic","Layered","Cropped","Off-frame","程蝶衣","憤怒","爭吵","Down","Static","各場景","各時段","各天氣","各種","各式","高對比","","風聲","","壓抑","Fade-in","Cut","Fast","Climax","合","Soft-glow","mls shot, bird-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S035","86","5","35","3.5","LS","Worm-eye","Truck-L","Tele 135mm","Split-diopter","Mixed","Silhouette","Mixed","Front","Dramatic","Rule-of-thirds","Layered","Cropped","Off-frame","段小樓","絕望","爭吵","Off-screen-R","Enter-R","各場景","各時段","各天氣","各種","各式","高對比","我沒變","","","迴響","Fade-out","Cut","Fast","Climax","合","Soft-glow","ls shot, worm-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S036","86","5","36","3.6","ELS","Worm-eye","Truck-R","Wide 16mm","Split-diopter","Mixed","Silhouette","Mixed","Side-L","Dramatic","Center","Layered","Cropped","Off-frame","段小樓","憤怒","流淚","Camera","Enter-L","各場景","各時段","各天氣","各種","各式","高對比","","鑼鼓聲","","迴響","Wipe","Cut","Fast","Climax","合","Soft-glow","els shot, worm-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S037","86","5","37","2.6","OTS","Worm-eye","Crane-up","Wide 16mm","Split-diopter","Mixed","Silhouette","Mixed","Side-R","Dramatic","Golden-ratio","Layered","Cropped","Off-frame","程蝶衣","抉擇","關鍵動作","Off-screen-R","Exit-R","各場景","各時段","各天氣","關鍵道具","關鍵服裝","極端色調","","鑼鼓聲","","壓抑","Match-cut","Cut","Fast","Climax","合","Soft-glow","ots shot, worm-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S038","86","5","38","3.6","POV","Worm-eye","Crane-down","Wide 16mm","Split-diopter","Mixed","Silhouette","Mixed","Back","Dramatic","Symmetry","Layered","Cropped","Off-frame","程蝶衣","抉擇","轉變","Off-screen-R","Enter-R","各場景","各時段","各天氣","關鍵道具","關鍵服裝","極端色調","","呼吸聲","","嘈雜","J-cut","Cut","Slow","Release","合","Soft-glow","pov shot, worm-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S039","86","5","39","2.3","2Shot","Worm-eye","Handheld","Wide 16mm","Split-diopter","Mixed","Silhouette","Mixed","Top","Dramatic","Dynamic","Layered","Cropped","Off-frame","段小樓","崩潰","轉變","Off-screen-R","Enter-L","各場景","各時段","各天氣","關鍵道具","關鍵服裝","極端色調","","鑼鼓聲","","空曠","L-cut","Cut","Slow","Release","合","Soft-glow","2shot shot, worm-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E086_S040","86","5","40","2.6","ECU","Worm-eye","Steadicam","Wide 16mm","Deep","Hard-key","Silhouette","Warm-3200K","Bottom","Harsh","Rule-of-thirds","FG-focus","Tight","Lead-left","段小樓","覺醒","關鍵動作","Down","Exit-R","各場景","各時段","各天氣","關鍵道具","關鍵服裝","極端色調","我本是男兒郎","人群嘈雜","漸強","空曠","Cut","Fade-out","Slow","Release","合","Soft-glow","ecu shot, worm-eye","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S001","87","1","1","2.6","CU","Eye-level","Pan-L","Wide 16mm","Deep","Hard-key","Silhouette","Warm-3200K","Side-L","Harsh","Center","FG-focus","Tight","Lead-left","段小樓","懷舊","環顧四周","Down","Cross","現代劇院","日間","室內","京劇頭面","工作服","灰藍冷色","","環境音","","迴響","Fade-in","Cut","Slow","Setup","合","Soft-glow","cu shot, eye-level","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S002","87","1","2","3.4","MCU","Eye-level","Pan-R","Wide 16mm","Deep","Hard-key","Silhouette","Warm-3200K","Side-R","Harsh","Golden-ratio","FG-focus","Tight","Lead-left","段小樓","滄桑","對話交談","Up","Static","現代劇院","日間","室內","京劇頭面","便裝","灰藍冷色","","人群嘈雜","","嘈雜","Fade-in","Cut","Slow","Setup","合","Soft-glow","mcu shot, eye-level","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S003","87","1","3","2.1","MS","Eye-level","Tilt-up","Wide 16mm","Deep","Hard-key","Silhouette","Warm-3200K","Back","Harsh","Symmetry","FG-focus","Tight","Lead-left","程蝶衣","疏離","對話交談","Down","Static","現代劇院","日間","室內","舞台","工作服","灰藍冷色","","呼吸聲","","空曠","Fade-out","Cut","Slow","Setup","合","Soft-glow","ms shot, eye-level","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S004","87","1","4","2.4","MLS","Eye-level","Tilt-down","Wide 16mm","Deep","Hard-key","Silhouette","Warm-3200K","Top","Harsh","Dynamic","FG-focus","Tight","Lead-left","程蝶衣","懷舊","環顧四周","Up","Exit-R","現代劇院","日間","室內","舞台","工作服","灰藍冷色","","環境音","","嘈雜","Wipe","Cut","Slow","Setup","合","Soft-glow","mls shot, eye-level","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S005","87","1","5","2.2","LS","Eye-level","Dolly-in","Wide 16mm","Deep","Hard-key","Silhouette","Warm-3200K","Bottom","Harsh","Rule-of-thirds","FG-focus","Tight","Lead-left","商販","畏怯","張望","Down","Cross","北平廟會","日間","雪天","攤販貨物","各色服飾","暖黃雜色","臭婊子","風聲","","安靜","Match-cut","Cut","Slow","Setup","合","Soft-glow","ls shot, eye-level","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S006","87","1","6","3.8","ELS","Eye-level","Dolly-out","Wide 24mm","Deep","Hard-key","Silhouette","Warm-3200K","3-point","Harsh","Center","FG-focus","Tight","Lead-left","商販","決絕","張望","Off-screen-L","Static","北平廟會","日間","雪天","糖葫蘆","破舊棉襖","暖黃雜色","","衣物摩擦","","空曠","J-cut","Cut","Medium","Build","合","Soft-glow","els shot, eye-level","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S007","87","1","7","2.0","OTS","High-angle","Truck-L","Wide 24mm","Deep","Hard-key","Silhouette","Warm-3200K","Front","Harsh","Golden-ratio","FG-focus","Tight","Lead-left","商販","畏怯","牽手走路","Up","Static","北平廟會","日間","雪天","年貨","老式旗袍","暖黃雜色","","","","空曠","L-cut","Cut","Medium","Build","合","Soft-glow","ots shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S008","87","1","8","3.1","POV","High-angle","Truck-R","Wide 24mm","Deep","Soft-key","Silhouette","Warm-3200K","Side-L","Harsh","Symmetry","MG-focus","Tight","Lead-left","商販","市井","躲避搭訕","Camera","Static","北平廟會","日間","雪天","攤販貨物","破舊棉襖","暖黃雜色","","","","安靜","Cut","Cut","Medium","Build","合","Soft-glow","pov shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S009","87","2","9","3.7","2Shot","High-angle","Crane-up","Wide 24mm","Deep","Soft-key","Silhouette","Warm-3200K","Side-R","Harsh","Dynamic","MG-focus","Tight","Lead-left","關師傅","恐懼","揮打","Up","Enter-R","關家科班","黃昏","陰冷","竹竿","練功服","土褐暗色","","環境音","","壓抑","Dissolve","Cut","Medium","Build","合","Soft-glow","2shot shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S010","87","2","10","4.0","ECU","High-angle","Crane-down","Wide 24mm","Shallow","Soft-key","Silhouette","Neutral-5600K","Back","Soft","Rule-of-thirds","MG-focus","Normal","Lead-right","學徒們","威嚴","哭泣","Off-screen-L","Enter-L","關家科班","黃昏","陰冷","竹竿","練功服","土褐暗色","都給我拿穩了","鑼鼓聲","緊張弦樂","安靜","Fade-in","Cut","Medium","Build","合","Soft-glow","ecu shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S011","87","2","11","3.5","CU","High-angle","Handheld","Wide 24mm","Shallow","Soft-key","Silhouette","Neutral-5600K","Top","Soft","Center","MG-focus","Normal","Lead-right","小癩子","麻木","揮打","Up","Enter-R","關家科班","黃昏","陰冷","刀胚子","破衣","土褐暗色","","風聲","","空曠","Fade-out","Cut","Medium","Build","合","Soft-glow","cu shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S012","87","2","12","3.0","MCU","High-angle","Steadicam","Normal 35mm","Shallow","Soft-key","Silhouette","Neutral-5600K","Bottom","Soft","Golden-ratio","MG-focus","Normal","Lead-right","小石頭","威嚴","哭泣","Camera","Turn","關家科班","黃昏","陰冷","練功墊","破衣","土褐暗色","","鑼鼓聲","","嘈雜","Wipe","Cut","Medium","Build","合","Soft-glow","mcu shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S013","87","2","13","3.1","MS","High-angle","Drone","Normal 35mm","Shallow","Soft-key","Silhouette","Neutral-5600K","3-point","Soft","Symmetry","MG-focus","Normal","Lead-right","小豆子娘","決絕","按刀","Off-screen-L","Cross","胡同磨刀攤","日間","雪天","菜刀","老式旗袍","白灰血紅","","呼吸聲","","安靜","Match-cut","Cut","Medium","Build","合","Soft-glow","ms shot, high-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
"E087_S014","87","2","14","3.2","MLS","Low-angle","Static","Normal 35mm","Shallow","Soft-key","Silhouette","Neutral-5600K","Front","Soft","Dynamic","MG-focus","Normal","Lead-right","小豆子","決絕","掙扎","Camera","Exit-R","胡同磨刀攤","日間","雪天","磨刀石","破舊棉襖","白灰血紅","","鑼鼓聲","","空曠","J-cut","Cut","Medium","Build","合","Soft-glow","mls shot, low-angle","Intimate","silhouette lighting","《霸王別姬》陳凱歌 1Mo"
